Amount,Payment_Method,Merchant_Category,Is_International,Device_Type,Account_Age_Months,Previous_Fraud,Fraud
3104.55,Wallet,Shopping,0,Desktop,14,1,1
3560.64,Wallet,Travel,1,Desktop,39,1,1
94.65,Credit Card,Bills,1,Mobile,47,0,0
19.64,Wallet,Bills,1,Mobile,30,1,0
2312.54,Credit Card,Travel,1,Mobile,31,0,0
289.48,Debit Card,Food,0,Mobile,13,1,0
1370.68,Credit Card,Shopping,0,Mobile,46,0,0
1778.67,Net Banking,Shopping,1,Mobile,48,0,0
170.82,Net Banking,Shopping,1,Mobile,23,0,0
757.93,Debit Card,Bills,1,Desktop,26,1,0
459.95,Net Banking,Bills,0,Mobile,13,1,0
168.71,Debit Card,Electronics,0,Desktop,19,1,1
585.89,UPI,Travel,0,Mobile,32,1,0
4137.82,Credit Card,Bills,1,Desktop,29,1,0
7907.29,Net Banking,Food,1,Mobile,38,1,1
303.2,Net Banking,Bills,0,Desktop,11,0,0
3688.24,Wallet,Food,1,Desktop,51,0,0
2345.19,UPI,Electronics,1,Mobile,8,1,0
594.06,Credit Card,Food,1,Mobile,11,0,0
2.37,Debit Card,Travel,1,Mobile,26,0,0
1253.69,Net Banking,Food,0,Desktop,31,1,0
3014.14,Debit Card,Shopping,1,Desktop,21,0,1
2179.77,Credit Card,Electronics,0,Desktop,19,1,1
3283.32,Credit Card,Electronics,1,Desktop,14,0,1
532.06,UPI,Travel,0,Desktop,44,1,0
537.13,Net Banking,Electronics,0,Mobile,26,0,0
4917.49,UPI,Shopping,1,Desktop,51,1,1
1867.46,Wallet,Electronics,1,Desktop,41,1,1
1765.04,Wallet,Electronics,0,Desktop,52,1,0
4060.18,Wallet,Electronics,0,Mobile,2,1,0
7630.89,Net Banking,Electronics,0,Mobile,36,0,0
516.93,Net Banking,Food,1,Desktop,9,1,0
5067.95,Debit Card,Shopping,0,Desktop,28,0,0
2198.15,Net Banking,Travel,0,Mobile,42,0,0
4139.45,Wallet,Electronics,1,Desktop,22,0,0
9762.15,Net Banking,Food,1,Mobile,18,1,1
6671.88,Net Banking,Shopping,1,Desktop,52,0,0
43.92,Credit Card,Travel,1,Mobile,48,1,1
275.42,Debit Card,Food,0,Desktop,55,0,0
8257.91,UPI,Food,0,Mobile,57,1,0
12150.22,Wallet,Bills,0,Mobile,50,0,1
996.12,Wallet,Shopping,1,Mobile,55,0,0
5505.26,UPI,Bills,1,Desktop,13,0,0
3808.45,Credit Card,Electronics,1,Desktop,54,0,1
3700.88,Net Banking,Travel,0,Mobile,1,1,0
1063.81,Debit Card,Shopping,1,Desktop,5,0,1
1220.37,Debit Card,Electronics,0,Mobile,55,0,0
4153.09,Debit Card,Food,0,Mobile,37,0,0
4878.3,Net Banking,Bills,0,Mobile,35,0,0
1725.28,Net Banking,Bills,1,Desktop,10,1,1
1823.67,UPI,Shopping,1,Desktop,8,0,0
1020.28,Debit Card,Shopping,0,Desktop,44,1,0
39.29,UPI,Food,1,Mobile,40,1,1
1042.86,UPI,Travel,1,Mobile,23,0,0
1255.35,Credit Card,Travel,0,Mobile,22,0,0
2081.23,UPI,Bills,0,Mobile,21,1,1
2612.7,Credit Card,Electronics,0,Mobile,19,1,1
917.97,Credit Card,Electronics,1,Desktop,33,1,1
1680.51,Wallet,Food,0,Mobile,3,1,0
8152.09,Credit Card,Travel,0,Mobile,41,1,0
2.15,Credit Card,Food,0,Mobile,6,0,0
5810.14,Net Banking,Food,1,Desktop,57,0,0
798.08,Wallet,Electronics,1,Mobile,33,1,1
115.66,Credit Card,Electronics,0,Mobile,24,1,1
1814.69,UPI,Electronics,0,Mobile,42,1,0
1135.96,Net Banking,Bills,1,Mobile,12,0,1
1440.06,UPI,Electronics,0,Mobile,31,0,0
3813.12,Credit Card,Travel,0,Desktop,30,0,0
2118.43,UPI,Food,0,Desktop,27,1,1
63.39,Net Banking,Food,0,Desktop,57,1,0
1609.53,UPI,Shopping,1,Mobile,51,1,1
327.42,Debit Card,Travel,1,Mobile,33,1,1
1845.79,Net Banking,Travel,0,Desktop,31,1,1
2176.68,Credit Card,Travel,0,Desktop,2,1,1
8467.22,Credit Card,Travel,0,Desktop,43,1,0
2509.71,Wallet,Travel,0,Mobile,32,0,0
9188.0,Debit Card,Electronics,0,Desktop,34,0,0
1592.33,Debit Card,Bills,1,Desktop,42,0,1
2440.74,Debit Card,Food,1,Desktop,35,1,1
5829.07,Wallet,Travel,1,Desktop,35,1,0
610.83,Wallet,Bills,0,Mobile,44,0,0
2467.68,Net Banking,Travel,0,Mobile,25,1,0
1558.67,Wallet,Electronics,1,Mobile,20,1,0
1600.57,Net Banking,Bills,1,Desktop,4,1,1
109.26,Credit Card,Food,0,Mobile,53,1,0
516.95,Debit Card,Food,1,Desktop,1,0,0
697.57,Net Banking,Electronics,1,Desktop,22,1,1
3531.64,UPI,Electronics,1,Mobile,17,1,1
1910.78,Wallet,Travel,0,Mobile,41,0,0
2520.21,UPI,Shopping,0,Desktop,58,1,0
3927.92,Net Banking,Electronics,0,Mobile,43,1,0
1874.72,Wallet,Shopping,0,Desktop,47,0,0
5544.17,Credit Card,Shopping,0,Mobile,51,1,1
6039.33,Debit Card,Food,1,Desktop,18,1,1
378.26,Credit Card,Travel,0,Desktop,36,1,0
377.92,Credit Card,Electronics,0,Mobile,42,1,0
3591.89,Wallet,Electronics,1,Desktop,15,0,0
5433.79,Debit Card,Bills,0,Mobile,19,1,0
2053.48,Credit Card,Shopping,1,Desktop,2,1,1
2538.84,Net Banking,Bills,0,Mobile,55,0,0
789.35,Net Banking,Bills,1,Mobile,41,1,1
6408.75,Net Banking,Travel,0,Mobile,55,1,1
170.77,Debit Card,Electronics,0,Desktop,16,0,0
43.86,Credit Card,Food,1,Mobile,56,0,1
2960.61,UPI,Shopping,1,Desktop,6,1,1
1408.33,Credit Card,Shopping,0,Desktop,44,0,0
645.96,Wallet,Travel,1,Desktop,18,1,1
12489.53,Debit Card,Travel,1,Desktop,9,1,1
25.46,UPI,Bills,1,Mobile,8,1,0
4494.86,Credit Card,Food,0,Mobile,7,0,0
8449.24,Credit Card,Food,0,Desktop,3,1,1
2831.45,Credit Card,Food,1,Mobile,15,0,0
2353.13,Wallet,Electronics,1,Mobile,50,0,1
1716.69,Debit Card,Food,0,Mobile,22,1,1
3125.75,Debit Card,Shopping,1,Mobile,52,0,0
1613.51,Credit Card,Shopping,1,Desktop,26,0,0
1833.21,Debit Card,Bills,1,Desktop,17,1,1
2155.91,Credit Card,Electronics,0,Mobile,35,0,0
331.66,Net Banking,Bills,0,Desktop,54,0,0
3948.89,Credit Card,Travel,1,Desktop,15,1,0
1503.04,Credit Card,Bills,0,Desktop,47,0,0
1972.2,Credit Card,Electronics,0,Mobile,48,0,0
5238.02,Wallet,Shopping,1,Mobile,27,0,1
4853.05,Debit Card,Travel,0,Desktop,52,0,0
3690.79,Wallet,Food,0,Desktop,35,0,0
5666.81,UPI,Shopping,1,Desktop,38,1,1
2022.71,Debit Card,Bills,0,Desktop,15,1,0
1610.68,Wallet,Travel,1,Desktop,35,1,1
2581.29,Debit Card,Travel,0,Mobile,51,1,0
4565.48,UPI,Travel,0,Desktop,23,1,1
4875.68,Wallet,Shopping,0,Mobile,44,1,0
137.07,Debit Card,Electronics,0,Desktop,29,0,0
419.0,Net Banking,Food,0,Desktop,25,0,0
4999.41,UPI,Food,1,Desktop,28,0,0
2033.1,Credit Card,Shopping,0,Desktop,43,0,0
3318.58,Debit Card,Bills,1,Mobile,11,1,0
2313.29,Debit Card,Bills,1,Desktop,1,0,0
3415.73,Credit Card,Bills,0,Desktop,49,1,1
842.32,Debit Card,Shopping,0,Mobile,29,1,0
1775.94,Wallet,Food,1,Desktop,45,0,0
362.31,Net Banking,Electronics,1,Desktop,52,1,1
343.13,UPI,Bills,0,Mobile,7,1,1
3735.13,Wallet,Shopping,1,Mobile,32,1,1
114.83,Net Banking,Food,1,Mobile,55,0,0
8460.15,Debit Card,Bills,0,Desktop,36,0,0
3010.98,UPI,Shopping,1,Mobile,50,1,0
5974.1,UPI,Shopping,0,Mobile,47,0,0
299.59,UPI,Food,1,Desktop,20,1,0
5174.57,Net Banking,Food,1,Mobile,5,0,1
1175.29,Debit Card,Bills,1,Desktop,56,0,0
114.21,Wallet,Bills,0,Mobile,33,0,0
389.95,Debit Card,Food,0,Desktop,13,0,0
2640.32,Wallet,Bills,1,Desktop,6,0,0
6590.42,Wallet,Food,0,Mobile,24,1,1
1355.38,Net Banking,Travel,0,Mobile,10,1,0
3130.86,Net Banking,Food,0,Desktop,41,0,0
537.09,Net Banking,Food,0,Mobile,49,0,0
7042.16,Net Banking,Electronics,1,Desktop,45,1,0
2942.04,Wallet,Travel,0,Desktop,46,1,1
4678.54,Credit Card,Electronics,1,Mobile,19,1,1
980.82,Credit Card,Bills,1,Mobile,36,1,1
564.05,Wallet,Travel,1,Mobile,26,1,1
2771.56,Wallet,Electronics,1,Desktop,56,1,1
4607.49,Debit Card,Shopping,1,Mobile,38,1,0
2263.85,Debit Card,Bills,0,Desktop,2,1,0
6359.03,Credit Card,Bills,0,Mobile,7,1,1
488.65,UPI,Electronics,0,Desktop,58,1,0
4322.98,Wallet,Bills,1,Desktop,36,0,0
1134.72,Net Banking,Electronics,1,Desktop,52,0,0
12036.41,Wallet,Shopping,0,Desktop,29,0,1
412.67,Credit Card,Travel,0,Desktop,55,0,0
964.32,Debit Card,Food,0,Mobile,30,0,0
2780.01,Wallet,Bills,1,Desktop,19,0,0
6764.24,Net Banking,Electronics,1,Mobile,27,0,0
264.49,Net Banking,Electronics,0,Mobile,53,0,0
528.91,UPI,Shopping,1,Desktop,59,1,0
109.66,Debit Card,Shopping,1,Mobile,7,1,1
500.82,Credit Card,Food,0,Desktop,57,0,0
1587.01,Debit Card,Food,0,Desktop,41,0,0
3947.01,Credit Card,Electronics,0,Mobile,15,0,0
4900.05,Credit Card,Bills,1,Mobile,5,1,1
710.99,Net Banking,Food,1,Desktop,27,0,0
1778.35,Wallet,Shopping,0,Desktop,32,0,0
1732.35,Net Banking,Electronics,1,Desktop,10,1,1
1170.57,Wallet,Shopping,1,Mobile,29,0,0
1811.36,Wallet,Travel,0,Mobile,54,0,0
3234.34,Wallet,Bills,0,Mobile,31,1,0
3190.68,UPI,Food,0,Desktop,22,0,0
7335.89,Debit Card,Travel,1,Mobile,11,0,0
1134.31,Debit Card,Bills,1,Desktop,41,1,0
9741.69,Credit Card,Electronics,0,Desktop,3,1,1
705.34,Credit Card,Food,0,Desktop,4,1,1
1037.59,Net Banking,Food,0,Desktop,50,0,0
331.05,UPI,Bills,0,Desktop,30,0,0
1085.05,Wallet,Food,1,Desktop,11,0,1
301.96,UPI,Food,1,Mobile,26,1,1
322.6,UPI,Shopping,1,Desktop,23,0,0
1356.38,Net Banking,Bills,1,Mobile,48,1,0
5162.42,Credit Card,Travel,0,Desktop,2,1,0
3547.71,Debit Card,Shopping,1,Mobile,27,0,1
174.42,Debit Card,Bills,0,Mobile,14,0,0
1783.55,Wallet,Food,0,Desktop,13,1,0
1526.59,Credit Card,Shopping,0,Desktop,44,1,0
3390.99,Wallet,Shopping,0,Mobile,55,1,0
1072.12,Wallet,Shopping,0,Mobile,6,0,0
2884.86,Net Banking,Shopping,1,Desktop,10,1,0
3850.6,Debit Card,Bills,1,Desktop,42,0,0
2066.68,Credit Card,Shopping,0,Mobile,3,0,0
1230.5,UPI,Travel,1,Mobile,10,1,0
1585.47,Debit Card,Food,0,Desktop,52,1,0
4101.18,Net Banking,Shopping,1,Mobile,34,1,0
5249.85,Wallet,Electronics,0,Desktop,8,0,0
5172.01,Credit Card,Travel,1,Mobile,11,0,0
1308.44,Net Banking,Food,0,Desktop,18,0,0
1425.44,Debit Card,Electronics,1,Desktop,57,1,1
347.17,Credit Card,Bills,1,Desktop,21,0,0
312.65,UPI,Food,0,Desktop,18,0,0
940.24,Debit Card,Shopping,0,Desktop,38,1,0
1276.1,Debit Card,Shopping,0,Mobile,12,0,0
162.6,Wallet,Travel,0,Mobile,1,1,1
937.06,UPI,Electronics,0,Desktop,50,1,1
6564.0,Credit Card,Travel,1,Desktop,51,0,1
1798.9,Credit Card,Electronics,0,Mobile,37,0,0
3688.11,Credit Card,Electronics,1,Desktop,35,0,1
1913.75,Debit Card,Travel,0,Mobile,12,0,0
447.77,Wallet,Electronics,1,Desktop,57,1,1
359.04,Credit Card,Food,1,Mobile,57,1,1
9676.67,Wallet,Travel,1,Mobile,12,1,1
3170.84,UPI,Travel,0,Mobile,28,0,0
1520.68,UPI,Electronics,0,Mobile,6,1,1
607.08,Debit Card,Food,0,Mobile,5,0,0
1965.52,UPI,Food,1,Mobile,28,1,0
5899.91,Credit Card,Food,1,Desktop,4,1,1
891.66,Credit Card,Bills,1,Desktop,47,0,0
558.12,Wallet,Travel,0,Mobile,37,0,0
498.64,Net Banking,Travel,0,Desktop,2,0,0
1968.28,Debit Card,Shopping,1,Mobile,49,1,0
5149.01,Debit Card,Food,0,Mobile,20,0,0
2536.55,Wallet,Food,1,Mobile,34,0,1
417.44,Net Banking,Electronics,0,Desktop,33,1,0
3958.41,Net Banking,Shopping,0,Desktop,23,0,0
995.94,Wallet,Travel,1,Mobile,58,1,1
2821.2,Net Banking,Travel,0,Mobile,15,0,0
2283.48,UPI,Shopping,0,Desktop,42,1,0
1996.93,Debit Card,Food,0,Mobile,23,0,0
1345.74,Net Banking,Travel,0,Desktop,9,1,0
4027.42,Debit Card,Food,1,Mobile,9,1,1
3447.22,UPI,Shopping,1,Mobile,48,1,0
2268.09,Net Banking,Bills,0,Mobile,55,0,0
3924.43,Wallet,Bills,1,Mobile,10,0,0
782.93,Debit Card,Food,0,Desktop,54,0,0
5956.22,Wallet,Bills,0,Mobile,16,0,0
785.43,Wallet,Travel,1,Desktop,29,0,1
11198.91,Net Banking,Food,1,Mobile,11,0,0
1157.81,Net Banking,Bills,0,Mobile,3,1,1
260.07,UPI,Shopping,0,Desktop,1,0,1
853.32,Wallet,Shopping,0,Mobile,26,1,0
13334.8,Debit Card,Bills,0,Desktop,14,1,0
1464.04,Debit Card,Travel,1,Desktop,43,1,0
4845.94,Debit Card,Electronics,0,Desktop,7,0,0
9834.35,UPI,Electronics,1,Mobile,57,1,0
2048.57,Wallet,Bills,1,Mobile,2,0,0
2955.79,Credit Card,Travel,1,Mobile,50,1,0
2077.15,Debit Card,Electronics,0,Desktop,16,1,0
4632.12,Debit Card,Food,0,Mobile,42,0,0
3266.25,Wallet,Food,0,Desktop,22,1,1
1205.99,Credit Card,Travel,0,Desktop,2,0,0
3940.28,Debit Card,Travel,1,Mobile,19,0,1
565.18,Net Banking,Food,0,Desktop,25,1,0
4738.08,Net Banking,Shopping,1,Desktop,23,0,0
2973.89,Debit Card,Shopping,0,Mobile,11,0,0
12589.19,Debit Card,Bills,1,Mobile,4,1,1
999.28,Net Banking,Food,1,Desktop,32,0,1
342.37,Debit Card,Bills,0,Desktop,59,1,1
8136.87,Credit Card,Electronics,1,Mobile,36,1,0
798.19,UPI,Electronics,1,Mobile,9,1,1
2511.94,Debit Card,Bills,1,Mobile,38,0,0
10611.54,Credit Card,Shopping,0,Desktop,5,1,0
4690.57,UPI,Travel,1,Mobile,22,1,0
196.93,Wallet,Food,1,Mobile,4,1,1
2869.2,Wallet,Travel,1,Mobile,29,0,0
2322.95,Wallet,Food,1,Desktop,10,0,0
6247.25,Credit Card,Food,1,Desktop,42,1,0
1546.39,Wallet,Electronics,1,Mobile,10,1,1
1404.92,Wallet,Food,1,Mobile,49,1,1
3700.01,Credit Card,Bills,0,Desktop,6,0,0
1086.03,Credit Card,Food,1,Desktop,56,0,1
4559.57,Credit Card,Travel,0,Desktop,47,1,1
872.07,Net Banking,Shopping,0,Mobile,51,1,1
3346.06,Net Banking,Bills,1,Desktop,4,1,1
326.59,UPI,Food,1,Mobile,48,1,1
334.8,UPI,Shopping,1,Mobile,51,1,1
599.93,Wallet,Food,0,Mobile,10,1,0
6119.04,UPI,Shopping,0,Mobile,6,0,0
1543.97,Debit Card,Bills,1,Desktop,16,1,1
2546.28,Net Banking,Travel,1,Desktop,19,0,1
406.28,Wallet,Bills,1,Desktop,31,0,1
3840.15,Net Banking,Travel,0,Mobile,17,1,0
1416.31,Net Banking,Shopping,1,Mobile,39,0,0
59.09,Wallet,Bills,1,Desktop,31,0,1
3470.68,UPI,Bills,1,Mobile,35,1,1
12959.25,Net Banking,Shopping,0,Desktop,1,1,1
5079.0,Net Banking,Electronics,0,Mobile,18,1,1
665.28,UPI,Travel,0,Mobile,19,0,0
1063.39,Debit Card,Food,1,Desktop,57,1,0
1019.67,UPI,Food,0,Desktop,8,0,0
662.06,Debit Card,Food,1,Desktop,43,0,0
123.48,Credit Card,Electronics,1,Desktop,25,0,0
6081.62,UPI,Travel,1,Mobile,57,1,0
5.44,Credit Card,Food,0,Desktop,29,1,1
16419.7,Debit Card,Bills,0,Desktop,56,1,1
14126.99,Wallet,Bills,1,Mobile,56,0,1
827.25,Debit Card,Food,1,Desktop,58,1,1
1202.81,Net Banking,Shopping,0,Mobile,31,1,0
6199.97,Wallet,Travel,0,Desktop,17,0,0
3564.26,Debit Card,Food,0,Mobile,18,0,0
696.87,Debit Card,Bills,0,Desktop,49,0,0
1295.75,UPI,Travel,1,Mobile,8,0,0
3393.13,UPI,Electronics,0,Mobile,29,1,0
3503.89,Credit Card,Food,0,Mobile,16,1,0
204.49,Credit Card,Electronics,0,Mobile,6,0,0
8.54,Debit Card,Electronics,0,Mobile,33,0,0
8291.45,Debit Card,Travel,1,Desktop,13,1,0
1563.89,Debit Card,Shopping,1,Desktop,26,1,1
883.46,Net Banking,Bills,0,Mobile,1,1,1
180.96,Net Banking,Food,0,Desktop,34,1,0
6236.87,Credit Card,Shopping,1,Mobile,20,1,0
11887.79,Debit Card,Travel,0,Desktop,16,1,1
47.89,UPI,Shopping,0,Mobile,12,1,0
1431.5,Debit Card,Food,1,Mobile,20,1,1
336.57,Debit Card,Shopping,0,Desktop,19,1,0
1127.87,Net Banking,Electronics,0,Desktop,12,1,0
3890.51,Debit Card,Bills,1,Desktop,58,1,0
4893.59,UPI,Travel,1,Mobile,34,0,0
308.15,UPI,Food,0,Mobile,35,0,0
1255.04,Debit Card,Electronics,0,Desktop,26,1,0
2404.32,Debit Card,Shopping,0,Mobile,42,1,0
11121.19,Debit Card,Bills,1,Mobile,15,0,0
2669.91,UPI,Travel,0,Mobile,6,1,0
13.54,UPI,Food,0,Desktop,24,0,0
1803.72,Net Banking,Bills,0,Desktop,57,0,0
1175.8,Net Banking,Electronics,0,Desktop,32,0,0
2382.36,Wallet,Travel,0,Mobile,59,1,0
7198.36,Debit Card,Food,1,Mobile,4,0,1
151.21,Debit Card,Electronics,1,Desktop,35,1,1
3715.42,UPI,Electronics,0,Mobile,50,0,0
3239.84,Wallet,Electronics,1,Desktop,2,0,1
1591.8,Credit Card,Food,1,Desktop,54,1,0
3459.16,Credit Card,Electronics,0,Desktop,3,0,0
730.56,Credit Card,Food,0,Mobile,37,1,1
124.33,Wallet,Travel,1,Mobile,35,1,1
4795.53,UPI,Electronics,0,Desktop,28,0,0
11519.94,UPI,Travel,1,Mobile,18,1,1
685.37,UPI,Food,0,Mobile,36,1,0
1597.37,Net Banking,Shopping,0,Mobile,26,0,0
327.36,Debit Card,Travel,1,Desktop,17,0,0
11894.61,Net Banking,Bills,0,Mobile,57,1,1
1190.95,Credit Card,Food,1,Desktop,53,1,1
268.46,Wallet,Food,1,Desktop,31,1,1
1938.91,Debit Card,Shopping,1,Desktop,12,0,0
66.7,Credit Card,Shopping,1,Desktop,44,1,1
1156.46,Credit Card,Electronics,0,Mobile,10,1,0
3211.11,Credit Card,Shopping,1,Mobile,20,0,1
1962.51,Wallet,Food,0,Desktop,41,1,0
3572.49,Wallet,Travel,0,Mobile,54,1,0
5070.12,Credit Card,Shopping,1,Desktop,11,0,0
216.57,UPI,Shopping,0,Mobile,10,1,1
6506.84,UPI,Electronics,1,Desktop,36,1,1
4066.73,Debit Card,Travel,1,Desktop,19,1,1
102.69,UPI,Bills,0,Mobile,17,1,1
1522.93,Net Banking,Electronics,0,Mobile,33,1,0
592.78,Net Banking,Bills,1,Mobile,24,1,1
11191.63,Debit Card,Shopping,1,Desktop,16,0,1
3850.46,UPI,Travel,0,Desktop,6,0,0
2658.71,Wallet,Food,1,Desktop,11,1,1
409.41,UPI,Shopping,1,Desktop,58,1,1
3346.78,Debit Card,Travel,1,Desktop,12,1,0
2142.46,Debit Card,Shopping,1,Mobile,10,1,1
1723.19,Debit Card,Bills,0,Desktop,36,1,1
220.67,Wallet,Food,1,Desktop,5,1,1
2207.38,Wallet,Travel,0,Desktop,12,1,0
5319.27,UPI,Bills,0,Mobile,40,0,0
3594.69,Credit Card,Food,1,Mobile,50,1,1
5290.05,Debit Card,Travel,1,Desktop,39,0,0
1958.41,UPI,Shopping,1,Mobile,22,0,0
725.66,Wallet,Travel,0,Mobile,12,1,0
2647.18,Credit Card,Travel,1,Desktop,22,1,1
590.34,Wallet,Food,1,Desktop,19,1,1
4260.21,Debit Card,Travel,0,Desktop,51,0,0
2131.12,Debit Card,Shopping,1,Mobile,42,0,1
12789.57,Net Banking,Electronics,1,Desktop,26,0,1
88.81,Wallet,Travel,1,Desktop,18,0,1
8744.37,UPI,Food,1,Mobile,23,0,1
1440.96,Debit Card,Shopping,0,Mobile,25,1,1
4120.06,Net Banking,Electronics,0,Desktop,44,0,0
183.15,Wallet,Food,1,Desktop,52,0,0
421.0,Credit Card,Food,1,Mobile,24,1,0
692.29,Net Banking,Shopping,1,Mobile,46,1,1
3731.07,UPI,Shopping,1,Desktop,53,1,1
5234.2,Credit Card,Bills,1,Desktop,16,0,0
3654.81,Net Banking,Shopping,0,Desktop,21,0,0
5990.39,Net Banking,Shopping,0,Desktop,39,0,0
352.96,Debit Card,Food,1,Desktop,6,1,1
1679.34,Net Banking,Travel,0,Mobile,53,1,0
1695.87,Net Banking,Food,1,Desktop,50,1,1
1524.49,Net Banking,Travel,1,Mobile,4,1,1
8488.91,Debit Card,Shopping,0,Desktop,11,1,1
1225.43,Wallet,Bills,0,Desktop,21,0,0
4612.35,Debit Card,Bills,1,Mobile,43,0,0
536.03,Credit Card,Shopping,0,Desktop,45,0,0
594.61,Credit Card,Shopping,0,Mobile,55,1,1
37.51,Debit Card,Electronics,1,Desktop,33,1,0
4194.93,Wallet,Shopping,0,Desktop,47,0,0
3941.6,Net Banking,Shopping,0,Mobile,8,0,0
1892.54,Wallet,Bills,1,Mobile,44,1,0
1719.71,Net Banking,Shopping,1,Desktop,16,0,0
151.59,Wallet,Shopping,1,Desktop,9,0,0
2018.29,Wallet,Food,0,Mobile,17,0,0
659.37,UPI,Electronics,1,Mobile,6,1,0
1283.26,Wallet,Electronics,0,Mobile,41,1,0
2270.56,Credit Card,Shopping,0,Desktop,6,1,0
2251.1,Credit Card,Bills,0,Desktop,57,0,0
5025.02,Net Banking,Shopping,0,Desktop,25,0,0
1347.17,Debit Card,Bills,1,Desktop,16,1,1
1811.95,Credit Card,Bills,1,Mobile,21,0,0
3651.31,Wallet,Bills,0,Desktop,28,1,0
1779.0,Credit Card,Bills,1,Desktop,28,0,0
5962.69,Wallet,Shopping,0,Desktop,7,0,0
360.07,UPI,Shopping,1,Desktop,1,0,1
1939.13,Net Banking,Electronics,0,Mobile,31,1,0
1516.96,Debit Card,Shopping,1,Mobile,15,1,1
2317.46,Wallet,Bills,0,Mobile,50,1,0
1473.72,UPI,Travel,0,Desktop,42,0,0
974.48,Wallet,Shopping,0,Desktop,24,0,0
2570.54,Net Banking,Bills,0,Desktop,8,1,0
1249.66,UPI,Bills,1,Desktop,13,0,0
561.44,UPI,Electronics,0,Mobile,51,0,0
207.03,UPI,Electronics,0,Mobile,49,0,0
894.97,Credit Card,Travel,1,Desktop,28,0,0
3333.51,Net Banking,Food,1,Desktop,28,1,0
1215.98,UPI,Electronics,0,Desktop,25,0,0
1906.74,Wallet,Electronics,0,Desktop,46,1,0
2794.33,Net Banking,Food,1,Desktop,6,0,1
10475.69,UPI,Shopping,0,Desktop,19,1,1
3772.78,Credit Card,Food,0,Desktop,9,0,0
200.14,Debit Card,Food,1,Desktop,36,0,1
2672.81,Credit Card,Food,1,Mobile,59,1,1
966.65,UPI,Electronics,0,Desktop,48,0,0
9428.22,Net Banking,Shopping,0,Desktop,53,0,0
1143.79,Debit Card,Food,0,Mobile,55,1,0
2626.4,Wallet,Electronics,1,Mobile,26,1,1
1321.88,Wallet,Travel,1,Desktop,29,1,1
704.46,Wallet,Electronics,0,Desktop,7,1,0
1654.58,Wallet,Shopping,1,Mobile,18,1,1
2138.36,Net Banking,Travel,1,Desktop,38,0,0
2222.56,Wallet,Electronics,0,Mobile,4,1,0
11834.91,Net Banking,Electronics,1,Desktop,47,0,1
4440.64,Wallet,Electronics,1,Mobile,27,1,1
429.93,Wallet,Food,1,Desktop,52,0,0
6560.4,Credit Card,Travel,0,Desktop,8,1,1
2536.68,Debit Card,Shopping,1,Desktop,16,0,0
4109.99,Debit Card,Travel,0,Desktop,32,0,0
2544.7,Debit Card,Bills,1,Mobile,14,0,0
2985.98,Credit Card,Electronics,0,Mobile,26,1,1
34.78,Wallet,Travel,1,Desktop,59,1,1
4587.96,Net Banking,Bills,0,Desktop,40,1,0
372.88,Net Banking,Shopping,0,Desktop,5,0,0
4.74,UPI,Travel,1,Desktop,16,0,0
418.9,Credit Card,Shopping,0,Mobile,54,1,0
2658.04,Wallet,Bills,0,Mobile,8,0,0
928.74,Debit Card,Bills,1,Mobile,32,1,0
9771.27,Debit Card,Bills,0,Desktop,14,0,0
638.97,UPI,Bills,0,Desktop,36,1,0
67.15,Net Banking,Shopping,0,Desktop,27,1,1
3319.24,Debit Card,Travel,0,Mobile,15,0,0
944.37,Wallet,Bills,0,Mobile,53,0,0
163.51,Debit Card,Shopping,1,Mobile,28,0,1
1614.68,Debit Card,Shopping,0,Mobile,44,0,0
3504.94,Credit Card,Travel,0,Desktop,46,1,1
12590.72,UPI,Food,0,Desktop,48,0,0
374.91,Net Banking,Shopping,1,Desktop,16,0,0
979.12,Credit Card,Electronics,1,Desktop,15,1,1
366.54,Debit Card,Bills,0,Mobile,51,0,0
1747.76,Credit Card,Shopping,0,Desktop,9,1,0
7286.91,Credit Card,Travel,1,Mobile,15,1,1
3088.66,Wallet,Food,0,Desktop,35,0,0
5561.67,Wallet,Food,0,Mobile,16,0,0
1201.32,UPI,Food,1,Desktop,23,1,1
3471.3,Debit Card,Travel,0,Desktop,40,1,1
945.71,UPI,Bills,0,Mobile,55,1,0
3054.36,Net Banking,Electronics,1,Desktop,53,0,0
873.72,UPI,Bills,1,Mobile,39,1,1
1108.18,Net Banking,Shopping,1,Desktop,47,0,1
1048.38,Net Banking,Food,1,Mobile,6,1,1
301.37,UPI,Electronics,1,Mobile,44,1,1
993.59,UPI,Shopping,0,Mobile,12,0,0
161.49,Credit Card,Shopping,1,Mobile,40,1,1
3832.4,Net Banking,Food,0,Desktop,30,0,0
267.15,Wallet,Travel,1,Mobile,33,0,0
4569.13,Credit Card,Food,1,Desktop,39,0,0
9385.81,Net Banking,Electronics,0,Mobile,22,0,0
2020.06,Credit Card,Shopping,1,Desktop,9,1,0
1631.67,Net Banking,Electronics,1,Desktop,36,0,0
3825.19,Net Banking,Travel,1,Desktop,44,0,0
441.1,Debit Card,Food,1,Desktop,8,0,1
2163.87,Credit Card,Electronics,0,Mobile,14,0,0
8165.84,UPI,Bills,1,Mobile,36,0,0
4986.99,Debit Card,Travel,1,Desktop,40,1,1
6866.54,UPI,Food,0,Mobile,53,1,0
8369.97,Debit Card,Travel,1,Mobile,27,1,1
